evidence_id,instance_id,content_id,original_path,relative_path,parent_instance_id,parent_content_id,parent_screenshot_path,source_bbox,proposal_source,template_name,candidate_visual_family,candidate_visual_attribute,label_status,close_x_negative_type,evidence_role,label_confidence,legacy_sample_role,legacy_sub_role,legacy_screen_state,asset_role,image_scope,representation,notes
evi_000993,file_b31b910a92dbf29f,asset_3923391b1d1e587f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000097.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000097.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000994,file_9234a74364d81073,asset_e6942eb5f668e9d2,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000098.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000098.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000995,file_eab38a080162d864,asset_61ace4d4577f3ed5,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000099.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000099.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000996,file_9cfe203f139c0d7e,asset_43fe88c6c4bce1c6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000100.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000100.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000997,file_c26488b6358fa061,asset_bcdf8f34d4b084e9,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000101.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000101.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000998,file_c7e3335e800bf5b4,asset_9a21504bfdc8a637,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000102.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000102.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000999,file_c7e2b1952fe9ad84,asset_f14eaa139fee0700,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000103.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000103.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001000,file_86f2c81b729a3980,asset_f2a64e7a54229a2f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000104.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000104.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001001,file_af2945fc37cc004c,asset_3923391b1d1e587f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000105.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000105.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001002,file_251987d36d73fdb6,asset_e6942eb5f668e9d2,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000106.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000106.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001003,file_ffeec083d0f42073,asset_61ace4d4577f3ed5,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000107.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000107.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001004,file_0372a35157e585b2,asset_43fe88c6c4bce1c6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000108.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000108.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001005,file_1845f72b54731691,asset_bcdf8f34d4b084e9,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000109.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000109.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001006,file_b843ba37e2f67902,asset_9a21504bfdc8a637,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000110.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000110.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001007,file_2ea80da03447aec5,asset_f14eaa139fee0700,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000111.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000111.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001008,file_7a5bc82595f59899,asset_f2a64e7a54229a2f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000112.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000112.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001009,file_deb9d3c58e039973,asset_3923391b1d1e587f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000113.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000113.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001010,file_e288258a76c49d6a,asset_e6942eb5f668e9d2,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000114.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000114.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001011,file_88ecd12d3afcff5a,asset_61ace4d4577f3ed5,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000115.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000115.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001012,file_bdc370c2713702fa,asset_43fe88c6c4bce1c6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000116.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000116.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001013,file_8474d70aad83e39e,asset_bcdf8f34d4b084e9,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000117.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000117.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001014,file_0c61138da27f6498,asset_9a21504bfdc8a637,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000118.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000118.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001015,file_b239ae3aaeca3c28,asset_f14eaa139fee0700,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000119.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000119.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001016,file_d2e85031876a0c81,asset_f2a64e7a54229a2f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000120.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000120.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001017,file_5388b29229d303f4,asset_3923391b1d1e587f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000121.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000121.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001018,file_244f918f0099d3ff,asset_e6942eb5f668e9d2,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000122.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000122.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001019,file_0ca0019645421514,asset_61ace4d4577f3ed5,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000123.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000123.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001020,file_820efc5d234263d5,asset_43fe88c6c4bce1c6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000124.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000124.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001021,file_d5fc3ad01cb436ad,asset_bcdf8f34d4b084e9,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000125.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000125.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001022,file_a0b39b17ff2e09ef,asset_9a21504bfdc8a637,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000126.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000126.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001023,file_4a7f5590d72004cb,asset_2dd12bfcf07023a6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000127.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000127.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001024,file_5c4196aadb33b9d2,asset_51ac9c7f114cd623,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000128.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000128.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001025,file_d68cb41e177bf13f,asset_d30b5d3b349008b2,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000129.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000129.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001026,file_59040d86b0842833,asset_1fcd71d7d284530d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000130.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000130.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001027,file_9009aed90311b083,asset_2dd12bfcf07023a6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000131.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000131.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001028,file_dd58eb36b13d861a,asset_51ac9c7f114cd623,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000132.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000132.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001029,file_eac18d3230928905,asset_d30b5d3b349008b2,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000133.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000133.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001030,file_7d093b9aee3793a4,asset_1fcd71d7d284530d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000134.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000134.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001031,file_7cb4f1585308a4ba,asset_2dd12bfcf07023a6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000135.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000135.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001032,file_16d20e07af11ea67,asset_51ac9c7f114cd623,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000136.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000136.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001033,file_a6973f4362ee45aa,asset_d30b5d3b349008b2,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000137.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000137.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001034,file_7aaf9dda3bbe528c,asset_1fcd71d7d284530d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000138.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000138.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001035,file_e60fd43edd24ce53,asset_2dd12bfcf07023a6,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000139.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000139.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001036,file_52e1fc938084f2ce,asset_51ac9c7f114cd623,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000140.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000140.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_001037,file_25cda106ccb9eb55,asset_d30b5d3b349008b2,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000141.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000141.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
